sample_id,method,status,SAD,MSE,MAE_x1000,Boundary_SAD,alpha_path_pred
0001_3,sam2_bbox_binary,ok,1923.027588,0.000282231282,0.671411,1845.541138,outputs/sam2_bbox_binary/0001_3/alpha.png
0003_0,sam2_bbox_binary,ok,1090.643066,0.000176094269,0.394269,1087.090210,outputs/sam2_bbox_binary/0003_0/alpha.png
0003_1,sam2_bbox_binary,ok,1475.094360,0.000237580884,0.533249,1469.282471,outputs/sam2_bbox_binary/0003_1/alpha.png
0003_10,sam2_bbox_binary,ok,506.839142,0.000094252267,0.183223,483.000000,outputs/sam2_bbox_binary/0003_10/alpha.png
0003_11,sam2_bbox_binary,ok,4529.137207,0.001308496459,1.637290,2815.545166,outputs/sam2_bbox_binary/0003_11/alpha.png
0003_15,sam2_bbox_binary,ok,365.035278,0.000069603528,0.131961,343.831360,outputs/sam2_bbox_binary/0003_15/alpha.png
0003_16,sam2_bbox_binary,ok,286.890198,0.000049504466,0.103711,278.874512,outputs/sam2_bbox_binary/0003_16/alpha.png
0003_17,sam2_bbox_binary,ok,217.219604,0.000039079856,0.078525,215.054901,outputs/sam2_bbox_binary/0003_17/alpha.png
0003_18,sam2_bbox_binary,ok,2018.537354,0.000626958150,0.729704,1070.564697,outputs/sam2_bbox_binary/0003_18/alpha.png
0003_2,sam2_bbox_binary,ok,1257.211548,0.000278856256,0.454484,1254.317627,outputs/sam2_bbox_binary/0003_2/alpha.png
0003_23,sam2_bbox_binary,ok,655.349060,0.000156224822,0.236910,596.309814,outputs/sam2_bbox_binary/0003_23/alpha.png
0003_24,sam2_bbox_binary,ok,1729.321411,0.000413807662,0.625152,1577.027588,outputs/sam2_bbox_binary/0003_24/alpha.png
0003_25,sam2_bbox_binary,ok,30118.011719,0.010665902868,10.887708,2447.250977,outputs/sam2_bbox_binary/0003_25/alpha.png
0003_27,sam2_bbox_binary,ok,2576.914062,0.000626752560,0.931558,2276.447266,outputs/sam2_bbox_binary/0003_27/alpha.png
0003_28,sam2_bbox_binary,ok,343.807831,0.000053643424,0.124287,342.913727,outputs/sam2_bbox_binary/0003_28/alpha.png
0003_31,sam2_bbox_binary,ok,420.137238,0.000094206960,0.151880,402.168640,outputs/sam2_bbox_binary/0003_31/alpha.png
0003_39,sam2_bbox_binary,ok,1986.552979,0.000593402365,0.718142,1047.827393,outputs/sam2_bbox_binary/0003_39/alpha.png
0003_43,sam2_bbox_binary,ok,235.321564,0.000066219909,0.085069,218.270599,outputs/sam2_bbox_binary/0003_43/alpha.png
0003_45,sam2_bbox_binary,ok,1006.278442,0.000187495607,0.363771,994.552917,outputs/sam2_bbox_binary/0003_45/alpha.png
0003_52,sam2_bbox_binary,ok,2104.835205,0.000618617632,0.760901,1263.580322,outputs/sam2_bbox_binary/0003_52/alpha.png
0003_55,sam2_bbox_binary,ok,1326.999878,0.000320406281,0.479713,1065.686279,outputs/sam2_bbox_binary/0003_55/alpha.png
0003_6,sam2_bbox_binary,ok,8367.888672,0.002071329392,3.025005,5740.278320,outputs/sam2_bbox_binary/0003_6/alpha.png
0003_7,sam2_bbox_binary,ok,497.686310,0.000081119550,0.179914,496.254883,outputs/sam2_bbox_binary/0003_7/alpha.png
0003_85,sam2_bbox_binary,ok,916.203979,0.000199305956,0.331209,910.894104,outputs/sam2_bbox_binary/0003_85/alpha.png
0004_10,sam2_bbox_binary,ok,374.898041,0.000103026614,0.136736,351.290192,outputs/sam2_bbox_binary/0004_10/alpha.png
0004_49,sam2_bbox_binary,ok,1352.662720,0.000339315797,0.493356,1207.290161,outputs/sam2_bbox_binary/0004_49/alpha.png
0004_52,sam2_bbox_binary,ok,863.302002,0.000167587932,0.314871,860.058838,outputs/sam2_bbox_binary/0004_52/alpha.png
0004_55,sam2_bbox_binary,ok,1365.062744,0.000419797318,0.497878,900.078430,outputs/sam2_bbox_binary/0004_55/alpha.png
0005_0,sam2_bbox_binary,ok,38621.597656,0.010944741778,11.773729,25232.919922,outputs/sam2_bbox_binary/0005_0/alpha.png
0005_1,sam2_bbox_binary,ok,590.505798,0.000075916076,0.180015,585.533325,outputs/sam2_bbox_binary/0005_1/alpha.png
0005_10,sam2_bbox_binary,ok,685.415771,0.000092467584,0.208948,677.972534,outputs/sam2_bbox_binary/0005_10/alpha.png
0005_100,sam2_bbox_binary,ok,2443.121338,0.000626685738,0.744781,906.023499,outputs/sam2_bbox_binary/0005_100/alpha.png
0005_101,sam2_bbox_binary,ok,756.364746,0.000160010517,0.230577,638.168640,outputs/sam2_bbox_binary/0005_101/alpha.png
0005_102,sam2_bbox_binary,ok,446.862793,0.000074602955,0.136225,441.062714,outputs/sam2_bbox_binary/0005_102/alpha.png
0005_103,sam2_bbox_binary,ok,699.266663,0.000135302835,0.213170,664.325439,outputs/sam2_bbox_binary/0005_103/alpha.png
0005_104,sam2_bbox_binary,ok,871.741211,0.000203841439,0.265749,454.772522,outputs/sam2_bbox_binary/0005_104/alpha.png
0005_105,sam2_bbox_binary,ok,1040.247192,0.000226815973,0.317118,842.858826,outputs/sam2_bbox_binary/0005_105/alpha.png
0005_106,sam2_bbox_binary,ok,556.564758,0.000088116605,0.169668,544.239258,outputs/sam2_bbox_binary/0005_106/alpha.png
0005_107,sam2_bbox_binary,ok,480.482300,0.000081657498,0.146474,475.596069,outputs/sam2_bbox_binary/0005_107/alpha.png
0005_108,sam2_bbox_binary,ok,348.874512,0.000058507299,0.106354,345.713745,outputs/sam2_bbox_binary/0005_108/alpha.png
0005_109,sam2_bbox_binary,ok,584.933289,0.000102061080,0.178316,537.184326,outputs/sam2_bbox_binary/0005_109/alpha.png
0005_11,sam2_bbox_binary,ok,390.431396,0.000076951263,0.119022,371.117615,outputs/sam2_bbox_binary/0005_11/alpha.png
0005_111,sam2_bbox_binary,ok,832.466675,0.000162706943,0.253776,678.764709,outputs/sam2_bbox_binary/0005_111/alpha.png
0005_112,sam2_bbox_binary,ok,525.701965,0.000088233239,0.160259,522.415710,outputs/sam2_bbox_binary/0005_112/alpha.png
0005_113,sam2_bbox_binary,ok,739.305908,0.000157998089,0.225376,733.458801,outputs/sam2_bbox_binary/0005_113/alpha.png
0005_114,sam2_bbox_binary,ok,831.792236,0.000137411538,0.253570,729.933350,outputs/sam2_bbox_binary/0005_114/alpha.png
0005_115,sam2_bbox_binary,ok,638.447083,0.000114941417,0.194630,628.219604,outputs/sam2_bbox_binary/0005_115/alpha.png
0005_116,sam2_bbox_binary,ok,301.780396,0.000048542464,0.091997,301.113708,outputs/sam2_bbox_binary/0005_116/alpha.png
0005_117,sam2_bbox_binary,ok,575.901978,0.000117103642,0.175563,547.517639,outputs/sam2_bbox_binary/0005_117/alpha.png
0005_118,sam2_bbox_binary,ok,576.949036,0.000084258463,0.175882,565.364746,outputs/sam2_bbox_binary/0005_118/alpha.png
0005_119,sam2_bbox_binary,ok,551.890259,0.000102446342,0.168243,528.658813,outputs/sam2_bbox_binary/0005_119/alpha.png
0005_12,sam2_bbox_binary,ok,809.682434,0.000143106416,0.246830,650.058838,outputs/sam2_bbox_binary/0005_12/alpha.png
0005_120,sam2_bbox_binary,ok,471.337219,0.000090704467,0.143686,405.298004,outputs/sam2_bbox_binary/0005_120/alpha.png
0005_121,sam2_bbox_binary,ok,791.952759,0.000114989183,0.241425,781.537231,outputs/sam2_bbox_binary/0005_121/alpha.png
0005_122,sam2_bbox_binary,ok,901.254883,0.000205925026,0.274746,734.843079,outputs/sam2_bbox_binary/0005_122/alpha.png
0005_123,sam2_bbox_binary,ok,939.321472,0.000165800040,0.286351,895.348999,outputs/sam2_bbox_binary/0005_123/alpha.png
0005_124,sam2_bbox_binary,ok,904.603821,0.000183781784,0.275767,827.599976,outputs/sam2_bbox_binary/0005_124/alpha.png
0005_125,sam2_bbox_binary,ok,872.090149,0.000158412906,0.265855,804.937256,outputs/sam2_bbox_binary/0005_125/alpha.png
0005_126,sam2_bbox_binary,ok,843.882202,0.000164601195,0.257256,796.447083,outputs/sam2_bbox_binary/0005_126/alpha.png
0005_127,sam2_bbox_binary,ok,910.831238,0.000156236521,0.277665,882.988281,outputs/sam2_bbox_binary/0005_127/alpha.png
0005_128,sam2_bbox_binary,ok,874.819641,0.000190371720,0.266687,763.180420,outputs/sam2_bbox_binary/0005_128/alpha.png
0005_13,sam2_bbox_binary,ok,342.509796,0.000063727173,0.104414,337.537231,outputs/sam2_bbox_binary/0005_13/alpha.png
0005_130,sam2_bbox_binary,ok,763.878418,0.000134537433,0.232867,654.921570,outputs/sam2_bbox_binary/0005_130/alpha.png
0005_131,sam2_bbox_binary,ok,435.031342,0.000061530263,0.132619,427.160767,outputs/sam2_bbox_binary/0005_131/alpha.png
0005_132,sam2_bbox_binary,ok,788.141113,0.000124124213,0.240263,775.250977,outputs/sam2_bbox_binary/0005_132/alpha.png
0005_133,sam2_bbox_binary,ok,299.776489,0.000058137477,0.091386,278.094116,outputs/sam2_bbox_binary/0005_133/alpha.png
0005_135,sam2_bbox_binary,ok,707.909790,0.000154973677,0.215805,605.294067,outputs/sam2_bbox_binary/0005_135/alpha.png
0005_136,sam2_bbox_binary,ok,676.305847,0.000145092694,0.206171,540.674500,outputs/sam2_bbox_binary/0005_136/alpha.png
0005_137,sam2_bbox_binary,ok,462.278412,0.000073472867,0.140925,458.227417,outputs/sam2_bbox_binary/0005_137/alpha.png
0005_138,sam2_bbox_binary,ok,629.776428,0.000090868460,0.191986,625.435303,outputs/sam2_bbox_binary/0005_138/alpha.png
0005_139,sam2_bbox_binary,ok,994.400024,0.000200446651,0.303141,875.611816,outputs/sam2_bbox_binary/0005_139/alpha.png
0005_14,sam2_bbox_binary,ok,801.019592,0.000120665623,0.244189,787.027466,outputs/sam2_bbox_binary/0005_14/alpha.png
0005_140,sam2_bbox_binary,ok,6723.587402,0.001943200128,2.049674,970.513733,outputs/sam2_bbox_binary/0005_140/alpha.png
0005_141,sam2_bbox_binary,ok,569.737366,0.000093624716,0.173683,565.403931,outputs/sam2_bbox_binary/0005_141/alpha.png
0005_142,sam2_bbox_binary,ok,473.148987,0.000077846853,0.144239,464.717651,outputs/sam2_bbox_binary/0005_142/alpha.png
0005_143,sam2_bbox_binary,ok,946.329346,0.000185498720,0.288487,925.898010,outputs/sam2_bbox_binary/0005_143/alpha.png
0005_144,sam2_bbox_binary,ok,1070.117676,0.000261481095,0.326224,794.376465,outputs/sam2_bbox_binary/0005_144/alpha.png
0005_145,sam2_bbox_binary,ok,779.435303,0.000123850026,0.237610,770.015686,outputs/sam2_bbox_binary/0005_145/alpha.png
0005_147,sam2_bbox_binary,ok,5105.707031,0.001398937544,1.556466,1340.909912,outputs/sam2_bbox_binary/0005_147/alpha.png
0005_148,sam2_bbox_binary,ok,465.451019,0.000082333383,0.141892,457.223511,outputs/sam2_bbox_binary/0005_148/alpha.png
0005_149,sam2_bbox_binary,ok,11224.348633,0.003337190254,3.421724,832.882385,outputs/sam2_bbox_binary/0005_149/alpha.png
0005_15,sam2_bbox_binary,ok,634.941162,0.000093431496,0.193561,627.054932,outputs/sam2_bbox_binary/0005_15/alpha.png
0005_150,sam2_bbox_binary,ok,781.109741,0.000162416007,0.238120,733.862793,outputs/sam2_bbox_binary/0005_150/alpha.png
0005_151,sam2_bbox_binary,ok,387.348999,0.000049338523,0.118083,384.031372,outputs/sam2_bbox_binary/0005_151/alpha.png
0005_152,sam2_bbox_binary,ok,380.047058,0.000061974737,0.115857,377.478455,outputs/sam2_bbox_binary/0005_152/alpha.png
0005_153,sam2_bbox_binary,ok,437.498016,0.000085329470,0.133371,435.541199,outputs/sam2_bbox_binary/0005_153/alpha.png
0005_154,sam2_bbox_binary,ok,433.105865,0.000055349290,0.132032,430.733337,outputs/sam2_bbox_binary/0005_154/alpha.png
0005_156,sam2_bbox_binary,ok,626.149048,0.000130076631,0.190880,494.960754,outputs/sam2_bbox_binary/0005_156/alpha.png
0005_158,sam2_bbox_binary,ok,417.364685,0.000061418970,0.127233,412.647064,outputs/sam2_bbox_binary/0005_158/alpha.png
0005_16,sam2_bbox_binary,ok,586.592224,0.000084475236,0.178822,582.211792,outputs/sam2_bbox_binary/0005_16/alpha.png
0005_160,sam2_bbox_binary,ok,389.000031,0.000062050771,0.118586,387.011749,outputs/sam2_bbox_binary/0005_160/alpha.png
0005_161,sam2_bbox_binary,ok,442.223541,0.000065794455,0.134811,437.733337,outputs/sam2_bbox_binary/0005_161/alpha.png
0005_162,sam2_bbox_binary,ok,888.211792,0.000152588473,0.270770,783.168640,outputs/sam2_bbox_binary/0005_162/alpha.png
0005_163,sam2_bbox_binary,ok,599.584290,0.000109044799,0.182782,596.839233,outputs/sam2_bbox_binary/0005_163/alpha.png
0005_164,sam2_bbox_binary,ok,753.780334,0.000143707992,0.229789,746.501953,outputs/sam2_bbox_binary/0005_164/alpha.png
0005_165,sam2_bbox_binary,ok,609.329407,0.000116277770,0.185753,565.952942,outputs/sam2_bbox_binary/0005_165/alpha.png
0006_11,sam2_bbox_binary,ok,1402.709717,0.000330100243,0.507082,1332.247070,outputs/sam2_bbox_binary/0006_11/alpha.png
0006_12,sam2_bbox_binary,ok,1481.846924,0.000224804797,0.535690,1421.027466,outputs/sam2_bbox_binary/0006_12/alpha.png
0006_13,sam2_bbox_binary,ok,735.721619,0.000112283560,0.265964,699.796082,outputs/sam2_bbox_binary/0006_13/alpha.png
0006_14,sam2_bbox_binary,ok,1498.709717,0.000406415144,0.541786,1287.886230,outputs/sam2_bbox_binary/0006_14/alpha.png
0006_15,sam2_bbox_binary,ok,1177.423584,0.000150656124,0.425640,1044.305908,outputs/sam2_bbox_binary/0006_15/alpha.png
0006_16,sam2_bbox_binary,ok,5636.309082,0.000847954594,2.037534,5158.772461,outputs/sam2_bbox_binary/0006_16/alpha.png
0006_17,sam2_bbox_binary,ok,17797.546875,0.006257838104,6.433840,1282.027344,outputs/sam2_bbox_binary/0006_17/alpha.png
0006_18,sam2_bbox_binary,ok,972.772644,0.000207111050,0.351659,848.392090,outputs/sam2_bbox_binary/0006_18/alpha.png
0006_20,sam2_bbox_binary,ok,283.062744,0.000056390818,0.102328,281.870575,outputs/sam2_bbox_binary/0006_20/alpha.png
0006_21,sam2_bbox_binary,ok,2836.141113,0.000820094312,1.025269,1115.513672,outputs/sam2_bbox_binary/0006_21/alpha.png
0006_23,sam2_bbox_binary,ok,2645.047119,0.000807925011,0.956189,990.313721,outputs/sam2_bbox_binary/0006_23/alpha.png
0006_26,sam2_bbox_binary,ok,1374.882202,0.000341663574,0.497022,1361.203857,outputs/sam2_bbox_binary/0006_26/alpha.png
0006_27,sam2_bbox_binary,ok,10520.845703,0.003439502558,3.803302,2103.109863,outputs/sam2_bbox_binary/0006_27/alpha.png
0006_28,sam2_bbox_binary,ok,1685.705811,0.000230301957,0.609385,1547.305908,outputs/sam2_bbox_binary/0006_28/alpha.png
0006_3,sam2_bbox_binary,ok,4355.767578,0.001342296833,1.574617,1474.599976,outputs/sam2_bbox_binary/0006_3/alpha.png
0006_30,sam2_bbox_binary,ok,1270.682129,0.000296041573,0.459354,1156.215698,outputs/sam2_bbox_binary/0006_30/alpha.png
0006_31,sam2_bbox_binary,ok,264.811768,0.000050773036,0.095730,262.815674,outputs/sam2_bbox_binary/0006_31/alpha.png
0006_34,sam2_bbox_binary,ok,14146.095703,0.004440479912,5.113835,4953.321289,outputs/sam2_bbox_binary/0006_34/alpha.png
0006_43,sam2_bbox_binary,ok,287.647095,0.000052219890,0.103985,265.105896,outputs/sam2_bbox_binary/0006_43/alpha.png
0006_44,sam2_bbox_binary,ok,718.705872,0.000143384299,0.259813,684.117676,outputs/sam2_bbox_binary/0006_44/alpha.png
0006_46,sam2_bbox_binary,ok,530.831360,0.000123812744,0.191896,430.317627,outputs/sam2_bbox_binary/0006_46/alpha.png
0006_47,sam2_bbox_binary,ok,2850.784180,0.000868464005,1.030563,1565.964722,outputs/sam2_bbox_binary/0006_47/alpha.png
0006_50,sam2_bbox_binary,ok,933.368652,0.000158433919,0.337414,831.960754,outputs/sam2_bbox_binary/0006_50/alpha.png
0006_74,sam2_bbox_binary,ok,3550.286133,0.001039151568,1.283434,2436.101807,outputs/sam2_bbox_binary/0006_74/alpha.png
0006_8,sam2_bbox_binary,ok,2537.799805,0.000658017874,0.917419,2312.011719,outputs/sam2_bbox_binary/0006_8/alpha.png
0006_80,sam2_bbox_binary,ok,252.599991,0.000053714451,0.091315,233.929413,outputs/sam2_bbox_binary/0006_80/alpha.png
0006_81,sam2_bbox_binary,ok,25525.671875,0.008996419609,9.227569,2514.337158,outputs/sam2_bbox_binary/0006_81/alpha.png
0006_0,sam2_bbox_binary,ok,12987.376953,0.002896618331,4.694957,12399.049805,outputs/sam2_bbox_binary/0006_0/alpha.png
0007_11,sam2_bbox_binary,ok,892.031372,0.000168529674,0.322471,835.831360,outputs/sam2_bbox_binary/0007_11/alpha.png
0007_18,sam2_bbox_binary,ok,968.109802,0.000217535358,0.349973,938.380432,outputs/sam2_bbox_binary/0007_18/alpha.png
0007_26,sam2_bbox_binary,ok,556.945068,0.000146383623,0.201337,556.768616,outputs/sam2_bbox_binary/0007_26/alpha.png
0007_37,sam2_bbox_binary,ok,1834.352905,0.000499018468,0.663121,1500.831299,outputs/sam2_bbox_binary/0007_37/alpha.png
0007_55,sam2_bbox_binary,ok,519.745117,0.000142551653,0.187889,445.658813,outputs/sam2_bbox_binary/0007_55/alpha.png
0007_0,sam2_bbox_binary,ok,17184.578125,0.004128597211,6.212251,13726.534180,outputs/sam2_bbox_binary/0007_0/alpha.png
0008_0,sam2_bbox_binary,ok,6578.122070,0.001808162662,2.378001,5978.054688,outputs/sam2_bbox_binary/0008_0/alpha.png
0008_10,sam2_bbox_binary,ok,659.282288,0.000132834190,0.238332,654.827393,outputs/sam2_bbox_binary/0008_10/alpha.png
0008_101,sam2_bbox_binary,ok,500.772522,0.000095660587,0.181030,446.388245,outputs/sam2_bbox_binary/0008_101/alpha.png
0008_102,sam2_bbox_binary,ok,6501.372070,0.002123866696,2.350256,904.584290,outputs/sam2_bbox_binary/0008_102/alpha.png
0008_103,sam2_bbox_binary,ok,603.619568,0.000100697238,0.218209,596.203918,outputs/sam2_bbox_binary/0008_103/alpha.png
0008_104,sam2_bbox_binary,ok,2685.489990,0.000795694417,0.970809,1618.992188,outputs/sam2_bbox_binary/0008_104/alpha.png
0008_107,sam2_bbox_binary,ok,1935.337524,0.000509108882,0.699628,1109.854980,outputs/sam2_bbox_binary/0008_107/alpha.png
0008_108,sam2_bbox_binary,ok,88358.734375,0.031552985311,31.941816,4542.611816,outputs/sam2_bbox_binary/0008_108/alpha.png
0008_11,sam2_bbox_binary,ok,198.725494,0.000027693040,0.071840,196.917648,outputs/sam2_bbox_binary/0008_11/alpha.png
0008_111,sam2_bbox_binary,ok,2519.082764,0.000486724835,0.910652,2474.564941,outputs/sam2_bbox_binary/0008_111/alpha.png
0008_116,sam2_bbox_binary,ok,316.341187,0.000078346908,0.114358,312.756866,outputs/sam2_bbox_binary/0008_116/alpha.png
0008_123,sam2_bbox_binary,ok,3401.987793,0.000757561065,1.229824,3128.039062,outputs/sam2_bbox_binary/0008_123/alpha.png
0008_126,sam2_bbox_binary,ok,461.192200,0.000080268430,0.166722,451.086304,outputs/sam2_bbox_binary/0008_126/alpha.png
0008_128,sam2_bbox_binary,ok,362.215698,0.000079575038,0.130942,351.658813,outputs/sam2_bbox_binary/0008_128/alpha.png
0008_131,sam2_bbox_binary,ok,503.117584,0.000087632143,0.181878,495.525482,outputs/sam2_bbox_binary/0008_131/alpha.png
0008_132,sam2_bbox_binary,ok,997.686218,0.000216818749,0.360665,902.611755,outputs/sam2_bbox_binary/0008_132/alpha.png
0008_134,sam2_bbox_binary,ok,922.478394,0.000142221470,0.333477,913.482300,outputs/sam2_bbox_binary/0008_134/alpha.png
0008_137,sam2_bbox_binary,ok,1838.313843,0.000445428304,0.664553,1443.564697,outputs/sam2_bbox_binary/0008_137/alpha.png
0008_14,sam2_bbox_binary,ok,2118.541016,0.000463535776,0.765856,1858.239136,outputs/sam2_bbox_binary/0008_14/alpha.png
0008_152,sam2_bbox_binary,ok,1987.611572,0.000336729776,0.718525,1894.929321,outputs/sam2_bbox_binary/0008_152/alpha.png
0008_2,sam2_bbox_binary,ok,793.733215,0.000114371120,0.286936,785.403931,outputs/sam2_bbox_binary/0008_2/alpha.png
0008_21,sam2_bbox_binary,ok,770.392151,0.000152167297,0.278498,766.447083,outputs/sam2_bbox_binary/0008_21/alpha.png
0008_23,sam2_bbox_binary,ok,715.744995,0.000112683592,0.258743,710.878418,outputs/sam2_bbox_binary/0008_23/alpha.png
0008_31,sam2_bbox_binary,ok,942.513855,0.000207100136,0.340720,906.717651,outputs/sam2_bbox_binary/0008_31/alpha.png
0008_34,sam2_bbox_binary,ok,777.470581,0.000170890402,0.281057,761.878418,outputs/sam2_bbox_binary/0008_34/alpha.png
0008_4,sam2_bbox_binary,ok,7852.422852,0.002042640233,2.838663,5627.054688,outputs/sam2_bbox_binary/0008_4/alpha.png
0008_45,sam2_bbox_binary,ok,1088.541260,0.000164215366,0.393509,1069.380371,outputs/sam2_bbox_binary/0008_45/alpha.png
0008_47,sam2_bbox_binary,ok,675.847107,0.000105479703,0.244320,667.215698,outputs/sam2_bbox_binary/0008_47/alpha.png
0008_5,sam2_bbox_binary,ok,6085.747559,0.001475081895,2.200007,3586.305664,outputs/sam2_bbox_binary/0008_5/alpha.png
0008_52,sam2_bbox_binary,ok,674.799988,0.000113533984,0.243941,651.890137,outputs/sam2_bbox_binary/0008_52/alpha.png
0008_54,sam2_bbox_binary,ok,471.200012,0.000096005839,0.170340,414.407837,outputs/sam2_bbox_binary/0008_54/alpha.png
0008_55,sam2_bbox_binary,ok,370.478424,0.000048984053,0.133929,368.250977,outputs/sam2_bbox_binary/0008_55/alpha.png
0008_61,sam2_bbox_binary,ok,3125.360596,0.000771006977,1.129823,2036.325562,outputs/sam2_bbox_binary/0008_61/alpha.png
0008_64,sam2_bbox_binary,ok,912.670532,0.000124450555,0.329932,882.788208,outputs/sam2_bbox_binary/0008_64/alpha.png
0008_8,sam2_bbox_binary,ok,780.329346,0.000130489338,0.282090,769.541199,outputs/sam2_bbox_binary/0008_8/alpha.png
0008_90,sam2_bbox_binary,ok,1712.290283,0.000363802101,0.618996,1538.862671,outputs/sam2_bbox_binary/0008_90/alpha.png
0008_93,sam2_bbox_binary,ok,340.984314,0.000077159013,0.123266,329.066711,outputs/sam2_bbox_binary/0008_93/alpha.png
0008_12,sam2_bbox_binary,ok,1245.787964,0.000239741712,0.450354,1091.580444,outputs/sam2_bbox_binary/0008_12/alpha.png
0009_10,sam2_bbox_binary,ok,132.694122,0.000018447272,0.042681,132.415680,outputs/sam2_bbox_binary/0009_10/alpha.png
0009_101,sam2_bbox_binary,ok,504.478455,0.000120699064,0.162266,473.258820,outputs/sam2_bbox_binary/0009_101/alpha.png
0009_104,sam2_bbox_binary,ok,246.898041,0.000038469450,0.079415,246.243118,outputs/sam2_bbox_binary/0009_104/alpha.png
0009_105,sam2_bbox_binary,ok,460.862701,0.000105509745,0.148237,403.411774,outputs/sam2_bbox_binary/0009_105/alpha.png
0009_106,sam2_bbox_binary,ok,644.760742,0.000167037055,0.207388,565.321533,outputs/sam2_bbox_binary/0009_106/alpha.png
0009_108,sam2_bbox_binary,ok,293.917664,0.000060210048,0.094539,293.690186,outputs/sam2_bbox_binary/0009_108/alpha.png
0009_109,sam2_bbox_binary,ok,543.345032,0.000081987666,0.174767,537.525513,outputs/sam2_bbox_binary/0009_109/alpha.png
0009_110,sam2_bbox_binary,ok,279.117645,0.000048988313,0.089778,269.835297,outputs/sam2_bbox_binary/0009_110/alpha.png
0009_113,sam2_bbox_binary,ok,404.694122,0.000077794044,0.130170,402.980377,outputs/sam2_bbox_binary/0009_113/alpha.png
0009_114,sam2_bbox_binary,ok,297.023499,0.000058221776,0.095538,285.513733,outputs/sam2_bbox_binary/0009_114/alpha.png
0009_116,sam2_bbox_binary,ok,3843.097656,0.001161608379,1.236136,744.117676,outputs/sam2_bbox_binary/0009_116/alpha.png
0009_117,sam2_bbox_binary,ok,243.184326,0.000041073872,0.078220,242.623535,outputs/sam2_bbox_binary/0009_117/alpha.png
0009_12,sam2_bbox_binary,ok,695.450928,0.000176989663,0.223692,478.549011,outputs/sam2_bbox_binary/0009_12/alpha.png
0009_120,sam2_bbox_binary,ok,287.078400,0.000062209787,0.092339,286.741180,outputs/sam2_bbox_binary/0009_120/alpha.png
0009_121,sam2_bbox_binary,ok,369.964722,0.000084280691,0.119000,369.909790,outputs/sam2_bbox_binary/0009_121/alpha.png
0009_122,sam2_bbox_binary,ok,356.082367,0.000086166699,0.114534,354.976471,outputs/sam2_bbox_binary/0009_122/alpha.png
0009_123,sam2_bbox_binary,ok,353.956848,0.000073800911,0.113851,327.525482,outputs/sam2_bbox_binary/0009_123/alpha.png
0009_126,sam2_bbox_binary,ok,411.517670,0.000094068630,0.132365,367.309784,outputs/sam2_bbox_binary/0009_126/alpha.png
0009_143,sam2_bbox_binary,ok,201.352936,0.000031360512,0.064765,200.733337,outputs/sam2_bbox_binary/0009_143/alpha.png
0009_176,sam2_bbox_binary,ok,114.819611,0.000019198667,0.036932,114.599998,outputs/sam2_bbox_binary/0009_176/alpha.png
0009_187,sam2_bbox_binary,ok,351.682404,0.000065746382,0.113119,349.937256,outputs/sam2_bbox_binary/0009_187/alpha.png
0009_208,sam2_bbox_binary,ok,82.721565,0.000012425723,0.026607,82.705879,outputs/sam2_bbox_binary/0009_208/alpha.png
0009_246,sam2_bbox_binary,ok,576.007751,0.000111259687,0.185273,575.741211,outputs/sam2_bbox_binary/0009_246/alpha.png
0009_93,sam2_bbox_binary,ok,123.227455,0.000017509750,0.039636,122.654907,outputs/sam2_bbox_binary/0009_93/alpha.png
0009_1,sam2_bbox_binary,ok,25490.349609,0.006530471612,8.198996,23880.783203,outputs/sam2_bbox_binary/0009_1/alpha.png
0010_10,sam2_bbox_binary,ok,9065.313477,0.002495744964,2.703030,1325.305908,outputs/sam2_bbox_binary/0010_10/alpha.png
0010_18,sam2_bbox_binary,ok,1716.803711,0.000334929617,0.511904,1204.992188,outputs/sam2_bbox_binary/0010_18/alpha.png
0010_19,sam2_bbox_binary,ok,898.807800,0.000206012250,0.268000,801.513672,outputs/sam2_bbox_binary/0010_19/alpha.png
0010_8,sam2_bbox_binary,ok,1483.168701,0.000346978748,0.442241,955.172546,outputs/sam2_bbox_binary/0010_8/alpha.png
0010_9,sam2_bbox_binary,ok,1192.247070,0.000190201579,0.355496,1150.968628,outputs/sam2_bbox_binary/0010_9/alpha.png
0011_1,sam2_bbox_binary,ok,2384.638916,0.000484745018,0.862051,2185.890137,outputs/sam2_bbox_binary/0011_1/alpha.png
0011_14,sam2_bbox_binary,ok,892.462830,0.000178326984,0.322627,880.062744,outputs/sam2_bbox_binary/0011_14/alpha.png
0011_2,sam2_bbox_binary,ok,1545.972534,0.000190040213,0.558871,1393.290283,outputs/sam2_bbox_binary/0011_2/alpha.png
0011_20,sam2_bbox_binary,ok,1261.176514,0.000247295946,0.455917,1229.364624,outputs/sam2_bbox_binary/0011_20/alpha.png
0011_21,sam2_bbox_binary,ok,997.517578,0.000223286304,0.360604,948.007812,outputs/sam2_bbox_binary/0011_21/alpha.png
0011_25,sam2_bbox_binary,ok,627.439270,0.000131365814,0.226820,623.823608,outputs/sam2_bbox_binary/0011_25/alpha.png
0011_40,sam2_bbox_binary,ok,4829.255371,0.001632968662,1.745783,871.560791,outputs/sam2_bbox_binary/0011_40/alpha.png
0011_43,sam2_bbox_binary,ok,388.321564,0.000100253354,0.140379,388.250977,outputs/sam2_bbox_binary/0011_43/alpha.png
